time,volume_m3,inflow_m3_per_day,outflow_m3_per_day
1994-08-30T00:00:00,691630891.930142,616187.52,190080.0
1994-08-31T00:00:00,691256373.850142,-184438.08,190080.0
1994-09-01T00:00:00,690868671.130142,-197622.72,190080.0
1994-09-02T00:00:00,690454676.890142,-223914.24,190080.0
1994-09-03T00:00:00,690038600.410142,-217356.48,198720.0
1994-09-04T00:00:00,690528514.3301419,688633.92,198720.0
1994-09-05T00:00:00,690404271.1301419,74476.8,198720.0
1994-09-06T00:00:00,690021441.3701419,-192749.76,190080.0
1994-09-07T00:00:00,689652219.6101419,-179141.76,190080.0
1994-09-08T00:00:00,689404338.0101418,-57801.6,190080.0
1994-09-09T00:00:00,690469857.3701419,1272879.36,207360.0
1994-09-10T00:00:00,690132258.0101418,-112959.36,224640.0
1994-09-11T00:00:00,690105776.4101418,180878.4,207360.0
1994-09-12T00:00:00,689953081.6901418,54665.28,207360.0
1994-09-13T00:00:00,690384174.4901417,638452.8,207360.0
1994-09-14T00:00:00,692337030.4901417,2151576.0,198720.0
1994-09-15T00:00:00,694584138.9701418,2454468.48,207360.0
1994-09-16T00:00:00,695104154.6501417,718735.68,198720.0
1994-09-17T00:00:00,695925689.0501417,1020254.4,198720.0
1994-09-18T00:00:00,695822207.7701417,86598.72,190080.0
1994-09-19T00:00:00,695671508.8901417,39381.12,190080.0
1994-09-20T00:00:00,695587683.6101418,106254.72,190080.0
1994-09-21T00:00:00,695429632.0901418,32028.48,190080.0
1994-09-22T00:00:00,695243872.0901418,4320.0,190080.0
1994-09-23T00:00:00,695042188.5701418,-11603.52,190080.0
1994-09-24T00:00:00,694894859.2901418,42750.72,190080.0
1994-09-25T00:00:00,694679878.8101418,-24900.48,190080.0
1994-09-26T00:00:00,694804778.6501418,314979.84,190080.0
1994-09-27T00:00:00,695737259.2901418,1122560.64,190080.0
1994-09-28T00:00:00,695856750.4901419,300931.2,181440.0
1994-09-29T00:00:00,695987724.2501419,312413.76,181440.0
1994-09-30T00:00:00,697414499.2901418,1616855.04,190080.0
1994-10-01T00:00:00,697945245.7690151,724680.0,193933.52112676058
1994-10-02T00:00:00,698338261.9267615,590803.2,197787.04225352113
1994-10-03T00:00:00,701947077.3633813,3810456.0,201640.5633802817
1994-10-04T00:00:00,702724383.2788743,982800.0,205494.08450704225
1994-10-05T00:00:00,703293119.5132405,778083.84,209347.60563380283
1994-10-06T00:00:00,704351553.5864799,1271635.2,213201.12676056338
1994-10-07T00:00:00,704814942.1385926,680443.2,217054.64788732395
1994-10-08T00:00:00,705114291.5695785,520257.6,220908.1690140845
1994-10-09T00:00:00,705270078.6794376,380548.8,224761.69014084508
1994-10-10T00:00:00,705615574.1881701,574110.72,228615.21126760563
1994-10-11T00:00:00,706925345.4557757,1542240.0,232468.7323943662
1994-10-12T00:00:00,707254934.5622547,565911.36,236322.25352112675
1994-10-13T00:00:00,707348712.0676068,333953.28,240175.77464788733
1994-10-14T00:00:00,707395055.8918321,290373.12,244029.2957746479
1994-10-15T00:00:00,708069907.7949307,922734.72,247882.81690140846
1994-10-16T00:00:00,708356935.9369025,538764.48,251736.338028169
1994-10-17T00:00:00,708536646.5577476,435300.48,255589.85915492958
1994-10-18T00:00:00,708502136.9374659,224933.76,259443.38028169016
1994-10-19T00:00:00,708401488.0360575,162648.0,263296.9014084507
1994-10-20T00:00:00,708298186.5735222,163848.96,267150.42253521126
1994-10-21T00:00:00,708265387.4298602,238204.8,271003.94366197183
1994-10-22T00:00:00,708186450.6050715,195920.64,274857.4647887324
1994-10-23T00:00:00,708066395.939156,158656.32,278710.985915493
1994-10-24T00:00:00,708411933.5121138,628102.08,282564.5070422535
1994-10-25T00:00:00,709112479.9639448,986964.48,286418.0281690141
1994-10-26T00:00:00,711588468.574649,2766260.16,290271.54929577466
1994-10-27T00:00:00,712968248.4642265,1673904.96,294125.0704225352
1994-10-28T00:00:00,714640561.3926772,1970291.52,297978.5915492958
1994-10-29T00:00:00,715770299.5200012,1431570.24,301832.11267605633
1994-10-30T00:00:00,717121705.4061984,1657091.52,305685.6338028169
1994-10-31T00:00:00,717953009.1312689,1140842.88,309539.1549295775
1994-11-01T00:00:00,718551162.3752126,911545.92,313392.676056338
1994-11-02T00:00:00,718944849.9380294,710933.76,317246.1971830986
1994-11-03T00:00:00,719174913.0997195,551162.88,321099.71830985916
1994-11-04T00:00:00,719294807.5402828,444847.68,324953.23943661974
1994-11-05T00:00:00,719514545.7397195,548544.96,328806.7605633803
1994-11-06T00:00:00,719520150.0980294,338264.64,332660.28169014084
1994-11-07T00:00:00,719550283.3352125,366647.04,336513.8028169014
1994-11-08T00:00:00,719469219.6912688,259303.68,340367.323943662
1994-11-09T00:00:00,719554190.8461983,429192.0,344220.8450704225
1994-11-10T00:00:00,719425123.2000011,219006.72,348074.3661971831
1994-11-11T00:00:00,719281013.2326772,207817.92,351927.88732394367
1994-11-12T00:00:00,719105488.1442266,180256.32,355781.4084507042
1994-11-13T00:00:00,718897407.4546491,151554.24,359634.9295774648
1994-11-14T00:00:00,719326293.4039448,792374.4,363488.45070422534
1994-11-15T00:00:00,719379589.8321139,420638.4,367341.9718309859
1994-11-16T00:00:00,719438450.3391562,430056.0,371195.4929577465
1994-11-17T00:00:00,719352357.4850717,288956.16,375049.014084507
1994-11-18T00:00:00,719232326.6298604,258871.68,378902.5352112676
1994-11-19T00:00:00,719220114.2535224,370543.68,382756.05633802817
1994-11-20T00:00:00,719510984.3560576,677479.68,386609.5774647887
1994-11-21T00:00:00,719563347.1774662,442825.92,390463.0985915493
1994-11-22T00:00:00,719555195.3577478,386164.8,394316.61971830984
1994-11-23T00:00:00,719556867.1369027,399841.92,398170.1408450704
1994-11-24T00:00:00,719471188.4349308,316344.96,402023.661971831
1994-11-25T00:00:00,719341385.1718322,276073.92,405877.1830985916
1994-11-26T00:00:00,719167008.0676068,235353.6,409730.7042253521
1994-11-27T00:00:00,719365023.5222547,611599.68,413584.22535211267
1994-11-28T00:00:00,720022574.5757759,1074988.8,417437.74647887325
1994-11-29T00:00:00,719982099.9481702,380816.64,421291.2676056338
1994-11-30T00:00:00,719889068.1194378,332112.96,425144.7887323944
1994-12-01T00:00:00,719774850.9295787,314781.12,428998.3098591549
1994-12-02T00:00:00,719627127.7385927,285128.64,432851.8309859155
1994-12-03T00:00:00,719434735.6664801,244313.28,436705.3521126761
1994-12-04T00:00:00,719388990.2332406,394813.44,440558.87323943665
1994-12-05T00:00:00,719227390.9588745,282813.12,444412.3943661972
1994-12-06T00:00:00,719097267.1233815,318142.08,448265.91549295775
1994-12-07T00:00:00,718873813.9267617,228666.24,452119.4366197183
1994-12-08T00:00:00,718938349.1290153,520508.16,455972.9577464789
1994-12-09T00:00:00,720194305.690142,1715783.04,459826.4788732395
1994-12-10T00:00:00,722902758.490142,3172132.8,463680.0
1994-12-11T00:00:00,724022418.8890152,1587193.92,467533.5211267606
1994-12-12T00:00:00,724946020.3267617,1394988.48,471387.04225352115
1994-12-13T00:00:00,725632816.5633814,1162036.8,475240.56338028173
1994-12-14T00:00:00,726062892.3988744,909169.92,479094.08450704225
1994-12-15T00:00:00,726273909.5932406,693964.8,482947.6056338028
1994-12-16T00:00:00,726332465.2664801,545356.8,486801.1267605634
1994-12-17T00:00:00,726415705.3385928,573894.72,490654.6478873239
1994-12-18T00:00:00,726269536.0495787,348338.88,494508.1690140845
1994-12-19T00:00:00,727126410.1994379,1355235.84,498361.6901408451
1994-12-20T00:00:00,727639403.6281703,1015208.64,502215.21126760566
1994-12-21T00:00:00,728043204.6557759,909869.76,506068.7323943662
1994-12-22T00:00:00,728478308.3222548,945025.92,509922.25352112675
1994-12-23T00:00:00,729144099.9076068,1179567.36,513775.77464788733
1994-12-24T00:00:00,730048165.3318322,1421694.72,517629.29577464785
1994-12-25T00:00:00,730331507.1549307,804824.64,521482.8169014084
1994-12-26T00:00:00,730620300.7369026,814129.92,525336.338028169
1994-12-27T00:00:00,731095260.3177477,1004149.44,529189.8591549296
1994-12-28T00:00:00,731350426.857466,788209.92,533043.38028169
1994-12-29T00:00:00,732212682.9160576,1399152.96,536896.9014084507
1994-12-30T00:00:00,732539794.5735223,867862.08,540750.4225352113
1994-12-31T00:00:00,733535261.9898604,1540071.36,544603.9436619718
1995-01-01T00:00:00,734023621.8050717,1036817.28,548457.4647887324
1995-01-02T00:00:00,734386157.2191563,914846.4,552310.985915493
1995-01-03T00:00:00,734602149.512114,772156.8,556164.5070422535
1995-01-04T00:00:00,734671227.1639451,629095.68,560018.028169014
1995-01-05T00:00:00,734620735.7746493,513380.16,563871.5492957747
1995-01-06T00:00:00,734494065.4242268,441054.72,567725.0704225352
1995-01-07T00:00:00,734276424.4326775,353937.6,571578.5915492957
1995-01-08T00:00:00,735262378.5600015,1561386.24,575432.1126760563
1995-01-09T00:00:00,735791276.6061987,1108183.68,579285.633802817
1995-01-10T00:00:00,735692677.2912691,484539.84,583139.1549295774
1995-01-11T00:00:00,735717794.0552127,612109.44,586992.676056338
1995-01-12T00:00:00,735496705.2980297,369757.44,590846.1971830986
1995-01-13T00:00:00,735217944.4597198,315938.88,594699.7183098592
1995-01-14T00:00:00,735010549.9402832,391158.72,598553.2394366197
1995-01-15T00:00:00,734674946.3797199,266803.2,602406.7605633803
1995-01-16T00:00:00,734291269.7780297,222583.68,606260.2816901408
1995-01-17T00:00:00,733952054.5352128,270898.56,610113.8028169014
1995-01-18T00:00:00,733672412.0112691,334324.8,613967.323943662
1995-01-19T00:00:00,733385987.0061986,331395.84,617820.8450704225
1995-01-20T00:00:00,733069624.3200015,305311.68,621674.3661971831
1995-01-21T00:00:00,732740448.4326775,296352.0,625527.8873239437
1995-01-22T00:00:00,732554074.3842268,443007.36,629381.4084507042
1995-01-23T00:00:00,734261812.8946494,2340973.44,633234.9295774648
1995-01-24T00:00:00,734600335.9639452,975611.52,637088.4507042253
1995-01-25T00:00:00,734132444.5521141,173050.56,640941.971830986
1995-01-26T00:00:00,733650063.7791563,162414.72,644795.4929577465
1995-01-27T00:00:00,733201378.9250718,199964.16,648649.014084507
1995-01-28T00:00:00,732689812.0698606,140935.68,652502.5352112676
1995-01-29T00:00:00,732544244.1735226,510788.16,656356.0563380282
1995-01-30T00:00:00,731985874.2760578,101839.68,660209.5774647888
1995-01-31T00:00:00,731427037.7374663,105226.56,664063.0985915493
1995-02-01T00:00:00,731897078.237748,1137957.12,667916.6197183098
1995-02-02T00:00:00,731318049.856903,92741.76,671770.1408450705
1995-02-03T00:00:00,731994724.4349312,1352298.24,675623.661971831
1995-02-04T00:00:00,731398701.0118326,83453.76,679477.1830985915
1995-02-05T00:00:00,730796085.1876073,80714.88,683330.7042253522
1995-02-06T00:00:00,730304778.4022552,195877.44,687184.2253521127
1995-02-07T00:00:00,729768604.0157763,154863.36,691037.7464788733
1995-02-08T00:00:00,729226105.0681707,152392.32,694891.2676056338
1995-02-09T00:00:00,728670870.6794382,143510.4,698744.7887323943
1995-02-10T00:00:00,728014625.9695791,46353.6,702598.309859155
1995-02-11T00:00:00,727358847.7385932,50673.6,706451.8309859155
1995-02-12T00:00:00,726957258.2264806,308715.84,710305.352112676
1995-02-13T00:00:00,726320142.2332412,77042.88,714158.8732394367
1995-02-14T00:00:00,725884035.758875,281905.92,718012.3943661972
1995-02-15T00:00:00,726252209.5233821,1090039.68,721865.9154929578
1995-02-16T00:00:00,725695073.7667624,168583.68,725719.4366197183
1995-02-17T00:00:00,726261319.3690159,1295818.56,729572.957746479
1995-02-18T00:00:00,726823962.0101427,1296069.12,733426.4788732395
1995-02-19T00:00:00,727599416.4101427,1512734.4,737280.0
1995-02-20T00:00:00,728897478.4090159,2039195.52,741133.5211267606
1995-02-21T00:00:00,729755453.2867624,1602961.92,744987.0422535212
1995-02-22T00:00:00,730425758.6433821,1419145.92,748840.5633802818
1995-02-23T00:00:00,730944492.398875,1271427.84,752694.0845070423
1995-02-24T00:00:00,731496559.1932412,1308614.4,756547.6056338028
1995-02-25T00:00:00,731822024.6264807,1085866.56,760401.1267605635
1995-02-26T00:00:00,732025009.3385934,967239.36,764254.647887324
1995-02-27T00:00:00,732080370.9295793,823469.76,768108.1690140845
1995-02-28T00:00:00,733244011.1594384,1935601.92,771961.6901408451
1995-03-01T00:00:00,733324324.9081708,856128.96,775815.2112676057
1995-03-02T00:00:00,733273941.2957765,729285.12,779668.7323943662
1995-03-03T00:00:00,733963400.8022554,1472981.76,783522.2535211268
1995-03-04T00:00:00,734678114.9476075,1502089.92,787375.7746478873
1995-03-05T00:00:00,734903131.0918329,1016245.44,791229.2957746478
1995-03-06T00:00:00,735102486.3549315,994438.08,795082.8169014085
1995-03-07T00:00:00,735162530.1769032,858980.16,798936.338028169
1995-03-08T00:00:00,735919277.5977483,1559537.28,802789.8591549295
1995-03-09T00:00:00,736880663.3374666,1768029.12,806643.3802816902
1995-03-10T00:00:00,737026666.2760582,956499.84,810496.9014084507
1995-03-11T00:00:00,737113770.253523,901454.4,814350.4225352113
1995-03-12T00:00:00,737182479.589861,886913.28,818203.9436619718
1995-03-13T00:00:00,737250255.7250723,889833.6,822057.4647887324
1995-03-14T00:00:00,737253395.9391568,829051.2,825910.985915493
1995-03-15T00:00:00,737166204.8721145,742573.44,829764.5070422535
1995-03-16T00:00:00,737043321.8839456,710735.04,833618.028169014
1995-03-17T00:00:00,736778354.0146499,572503.68,837471.5492957747
1995-03-18T00:00:00,737330367.1842273,1393338.24,841325.0704225352
1995-03-19T00:00:00,737165026.992678,679838.4,845178.5915492957
1995-03-20T00:00:00,736985214.7200019,669219.84,849032.1126760563
1995-03-21T00:00:00,736760033.7261992,627704.64,852885.6338028169
1995-03-22T00:00:00,736645375.5312696,742080.96,856739.1549295774
1995-03-23T00:00:00,736389980.2952132,605197.44,860592.676056338
1995-03-24T00:00:00,736857001.2980301,1331467.2,864446.1971830985
1995-03-25T00:00:00,737533628.6197202,1544927.04,868299.7183098592
1995-03-26T00:00:00,737716272.5002836,1054797.12,872153.2394366197
1995-03-27T00:00:00,738577873.4197202,1737607.68,876006.7605633802
1995-03-28T00:00:00,739165655.3780301,1467642.24,879860.2816901408
1995-03-29T00:00:00,739094136.1352131,812194.56,883713.8028169014
1995-03-30T00:00:00,738897129.4512695,690560.64,887567.323943662
1995-03-31T00:00:00,739473169.4061991,1467460.8,891420.8450704225
1995-04-01T00:00:00,739632864.960002,1054969.92,895274.366197183
1995-04-02T00:00:00,739251748.272678,518011.2,899127.8873239437
1995-04-03T00:00:00,738835155.6642274,486388.8,902981.4084507042
1995-04-04T00:00:00,738284081.3746499,355760.64,906834.9295774647
1995-04-05T00:00:00,737682670.3639456,309277.44,910688.4507042253
1995-04-06T00:00:00,737465618.3121146,697489.92,914541.9718309859
1995-04-07T00:00:00,737135961.0591569,588738.24,918395.4929577465
1995-04-08T00:00:00,736545850.9250724,332138.88,922249.014084507
1995-04-09T00:00:00,736019996.3898611,400248.0,926102.5352112675
1995-04-10T00:00:00,735524338.573523,434298.24,929956.0563380282
1995-04-11T00:00:00,734961098.5960582,370569.6,933809.5774647887
1995-04-12T00:00:00,734528901.4174668,505465.92,937663.0985915493
1995-04-13T00:00:00,734951122.3977485,1363737.6,941516.6197183098
1995-04-14T00:00:00,735622736.8969034,1616984.64,945370.1408450704
1995-04-15T00:00:00,736879901.3949316,2206388.16,949223.661971831
1995-04-16T00:00:00,738356781.011833,2429956.8,953077.1830985915
1995-04-17T00:00:00,740753137.9876076,3353287.68,956930.7042253522
1995-04-18T00:00:00,743252362.7222555,3460008.96,960784.2253521127
1995-04-19T00:00:00,746138737.1357766,3851012.16,964637.7464788732
1995-04-20T00:00:00,748453031.148171,3282785.28,968491.2676056338
1995-04-21T00:00:00,750236016.9194386,2755330.56,972344.7887323943
1995-04-22T00:00:00,751514772.2095795,2254953.6,976198.3098591549
1995-04-23T00:00:00,752636115.2585936,2101394.88,980051.8309859155
1995-04-24T00:00:00,753379173.1064808,1726963.2,983905.352112676
1995-04-25T00:00:00,753619909.9132414,1228495.68,987758.8732394367
1995-04-26T00:00:00,753441027.7588751,812730.24,991612.3943661972
1995-04-27T00:00:00,753041557.6833822,595995.84,995465.9154929577
1995-04-28T00:00:00,752765129.7667624,722891.52,999319.4366197183
1995-04-29T00:00:00,753995604.1690159,2233647.36,1003172.9577464788
1995-04-30T00:00:00,753693498.0101427,704920.32,1007026.4788732395
1995-05-01T00:00:00,753202400.4101427,519782.4,1010880.0
1995-05-02T00:00:00,752713514.6501427,504714.24,993600.0
1995-05-03T00:00:00,752158852.5701426,438937.92,993600.0
1995-05-04T00:00:00,751481528.4101427,316275.84,993600.0
1995-05-05T00:00:00,750713553.3701427,225624.96,993600.0
1995-05-06T00:00:00,749972129.0501426,252175.68,993600.0
1995-05-07T00:00:00,749017072.0901426,12623.04,967680.0
1995-05-08T00:00:00,748120862.1701427,-6289.92,889920.0
1995-05-09T00:00:00,747277701.8501426,-65560.32,777600.0
1995-05-10T00:00:00,746622850.3301426,105468.48,760320.0
1995-05-11T00:00:00,746158960.0901426,123629.76,587520.0
1995-05-12T00:00:00,745742235.6101426,32555.52,449280.0
1995-05-13T00:00:00,745498077.8501426,222402.24,466560.0
1995-05-14T00:00:00,746974731.6101426,1977773.76,501120.0
1995-05-15T00:00:00,746782707.6101426,317736.0,509760.0
1995-05-16T00:00:00,746986067.2901425,713119.68,509760.0
1995-05-17T00:00:00,746946418.3301425,461471.04,501120.0
1995-05-18T00:00:00,748148121.3701425,1702823.04,501120.0
1995-05-19T00:00:00,749156495.7701424,1509494.4,501120.0
1995-05-20T00:00:00,749193328.0901425,537952.32,501120.0
1995-05-21T00:00:00,749590526.1701425,898318.08,501120.0
1995-05-22T00:00:00,752402345.0501425,3321578.88,509760.0
1995-05-23T00:00:00,753012769.6901425,1120184.64,509760.0
1995-05-24T00:00:00,753518002.3301425,1014992.64,509760.0
1995-05-25T00:00:00,753885496.0901425,877253.76,509760.0
1995-05-26T00:00:00,755108073.3701425,1732337.28,509760.0
1995-05-27T00:00:00,755497270.8101425,898957.44,509760.0
1995-05-28T00:00:00,755595170.6501426,607659.84,509760.0
1995-05-29T00:00:00,755614152.7301426,528742.08,509760.0
1995-05-30T00:00:00,755188036.5701426,100923.84,527040.0
1995-05-31T00:00:00,754799357.5301427,138360.96,527040.0
1995-06-01T00:00:00,755456826.9701427,959869.44,302400.0
1995-06-02T00:00:00,755037493.2101427,-246533.76,172800.0
1995-06-03T00:00:00,754960649.0501428,95955.84,172800.0
1995-06-04T00:00:00,755680568.4101428,892719.36,172800.0
1995-06-05T00:00:00,757631808.7301428,2132680.32,181440.0
1995-06-06T00:00:00,758298125.5301428,847756.8,181440.0
1995-06-07T00:00:00,758758818.9701428,642133.44,181440.0
1995-06-08T00:00:00,759194058.9701428,616680.0,181440.0
1995-06-09T00:00:00,758852096.4101429,-151882.56,190080.0
1995-06-10T00:00:00,758634186.9701428,-19189.44,198720.0
1995-06-11T00:00:00,759852150.4901428,1416683.52,198720.0
1995-06-12T00:00:00,760469772.2501428,816341.76,198720.0
1995-06-13T00:00:00,760389342.4901428,109650.24,190080.0
1995-06-14T00:00:00,761029963.9301429,830701.44,190080.0
1995-06-15T00:00:00,762043055.7701429,1203171.84,190080.0
1995-06-16T00:00:00,761869314.0101429,24978.24,198720.0
1995-06-17T00:00:00,761708221.210143,37627.2,198720.0
1995-06-18T00:00:00,762079844.8901429,570343.68,198720.0
1995-06-19T00:00:00,762736096.090143,854971.2,198720.0
1995-06-20T00:00:00,762313107.610143,-224268.48,198720.0
1995-06-21T00:00:00,761841294.490143,-273093.12,198720.0
1995-06-22T00:00:00,761267805.850143,-366128.64,207360.0
1995-06-23T00:00:00,760954182.490143,-106263.36,207360.0
1995-06-24T00:00:00,760264770.970143,-482051.52,207360.0
1995-06-25T00:00:00,759495137.050143,-562273.92,207360.0
1995-06-26T00:00:00,758695565.530143,-592211.52,207360.0
1995-06-27T00:00:00,757909956.250143,-578249.28,207360.0
1995-06-28T00:00:00,757384842.9701431,-317753.28,207360.0
1995-06-29T00:00:00,756659117.530143,-509725.44,216000.0
1995-06-30T00:00:00,756182811.6101431,-260305.92,216000.0
1995-07-01T00:00:00,755955294.4901431,-11517.12,216000.0
1995-07-02T00:00:00,755177608.0901431,-561686.4,216000.0
1995-07-03T00:00:00,754631767.4501431,-338480.64,207360.0
1995-07-04T00:00:00,755255057.0501431,830649.6,207360.0
1995-07-05T00:00:00,758124781.2101431,3068444.16,198720.0
1995-07-06T00:00:00,757748042.6501431,-186658.56,190080.0
1995-07-07T00:00:00,757333866.9701432,-232735.68,181440.0
1995-07-08T00:00:00,756715640.4101433,-445426.56,172800.0
1995-07-09T00:00:00,756034989.8501433,-507850.56,172800.0
1995-07-10T00:00:00,755399509.2101433,-462680.64,172800.0
1995-07-11T00:00:00,754765333.2101433,-461376.0,172800.0
1995-07-12T00:00:00,754585353.3701433,-7179.84,172800.0
1995-07-13T00:00:00,754118611.9301432,-293941.44,172800.0
1995-07-14T00:00:00,753500575.4501432,-445236.48,172800.0
1995-07-15T00:00:00,752880741.8501432,-447033.6,172800.0
1995-07-16T00:00:00,752248069.2101432,-459872.64,172800.0
1995-07-17T00:00:00,751739250.9701432,-327378.24,181440.0
1995-07-18T00:00:00,752092506.0101432,534695.04,181440.0
1995-07-19T00:00:00,751732857.3701432,-178208.64,181440.0
1995-07-20T00:00:00,751045234.3301432,-506183.04,181440.0
1995-07-21T00:00:00,750844155.6101432,-19638.72,181440.0
1995-07-22T00:00:00,750664409.0501432,1693.44,181440.0
1995-07-23T00:00:00,749989460.8901433,-502148.16,172800.0
1995-07-24T00:00:00,749497525.2101433,-310495.68,181440.0
1995-07-25T00:00:00,749141695.4501433,-174389.76,181440.0
1995-07-26T00:00:00,748446011.2901434,-514244.16,181440.0
1995-07-27T00:00:00,747770682.9701433,-502528.32,172800.0
1995-07-28T00:00:00,747075724.5701433,-522158.4,172800.0
1995-07-29T00:00:00,746586769.6901433,-307514.88,181440.0
1995-07-30T00:00:00,745831426.3301433,-539343.36,216000.0
1995-07-31T00:00:00,745080800.4101434,-543265.92,207360.0
1995-08-01T00:00:00,744327003.6101434,-572356.8,181440.0
1995-08-02T00:00:00,743531579.2901434,-613984.32,181440.0
1995-08-03T00:00:00,742765254.4901434,-584884.8,181440.0
1995-08-04T00:00:00,741975247.4501435,-599927.04,190080.0
1995-08-05T00:00:00,741203116.5701435,-573410.88,198720.0
1995-08-06T00:00:00,740760411.6101434,-243984.96,198720.0
1995-08-07T00:00:00,740026633.6901435,-535057.92,198720.0
1995-08-08T00:00:00,739834376.4101435,6462.72,198720.0
1995-08-09T00:00:00,739374650.6501435,-261005.76,198720.0
1995-08-10T00:00:00,739003882.3301435,-163408.32,207360.0
1995-08-11T00:00:00,738352521.3701434,-444000.96,207360.0
1995-08-12T00:00:00,737697350.1701434,-439171.2,216000.0
1995-08-13T00:00:00,737076834.0101434,-413156.16,207360.0
1995-08-14T00:00:00,736476924.2501434,-435749.76,164160.0
1995-08-15T00:00:00,735897318.4901434,-424085.76,155520.0
1995-08-16T00:00:00,735294730.3301435,-447068.16,155520.0
1995-08-17T00:00:00,734707702.8101435,-431507.52,155520.0
1995-08-18T00:00:00,734064990.4901434,-487192.32,155520.0
1995-08-19T00:00:00,733419971.2901434,-489499.2,155520.0
1995-08-20T00:00:00,732823940.8901434,-440510.4,155520.0
1995-08-21T00:00:00,732271058.6501434,-397362.24,155520.0
1995-08-22T00:00:00,731715714.0101434,-399824.64,155520.0
1995-08-23T00:00:00,731260541.5301434,-299652.48,155520.0
1995-08-24T00:00:00,733735279.4501433,2630257.92,155520.0
1995-08-25T00:00:00,734036331.6101433,456572.16,155520.0
1995-08-26T00:00:00,734864017.6901433,1000486.08,172800.0
1995-08-27T00:00:00,734563613.5301434,-110324.16,190080.0
1995-08-28T00:00:00,734181708.2501434,-191825.28,190080.0
1995-08-29T00:00:00,735784989.8501434,1793361.6,190080.0
1995-08-30T00:00:00,736653016.0901434,1058106.24,190080.0
1995-08-31T00:00:00,736274549.5301435,-188386.56,190080.0
1995-09-01T00:00:00,736074205.2101434,-10264.32,190080.0
1995-09-02T00:00:00,736273789.2101434,389664.0,190080.0
1995-09-03T00:00:00,736255584.7301434,180515.52,198720.0
1995-09-04T00:00:00,736369477.2101434,312612.48,198720.0
1995-09-05T00:00:00,736022235.6101434,-148521.6,198720.0
1995-09-06T00:00:00,735747077.5301434,-85078.08,190080.0
1995-09-07T00:00:00,735464679.1301434,-92318.4,190080.0
1995-09-08T00:00:00,735181814.1701434,-92784.96,190080.0
1995-09-09T00:00:00,735328625.0501434,354170.88,207360.0
1995-09-10T00:00:00,735485155.9301434,381170.88,224640.0
1995-09-11T00:00:00,735387212.8901434,109416.96,207360.0
1995-09-12T00:00:00,735102542.1701434,-77310.72,207360.0
1995-09-13T00:00:00,734752458.0101434,-142724.16,207360.0
1995-09-14T00:00:00,734474872.0901434,-78865.92,198720.0
1995-09-15T00:00:00,734189181.8501434,-78330.24,207360.0
1995-09-16T00:00:00,733854615.1301434,-135846.72,198720.0
1995-09-17T00:00:00,733535030.1701434,-120864.96,198720.0
1995-09-18T00:00:00,733240129.6901433,-104820.48,190080.0
1995-09-19T00:00:00,732960547.9301434,-89501.76,190080.0
1995-09-20T00:00:00,732715016.4101434,-55451.52,190080.0
1995-09-21T00:00:00,732422647.4501433,-102288.96,190080.0
1995-09-22T00:00:00,732295838.1701434,63270.72,190080.0
1995-09-23T00:00:00,732470772.2501434,365014.08,190080.0
1995-09-24T00:00:00,733307055.1301434,1026362.88,190080.0
1995-09-25T00:00:00,733911284.8901434,794309.76,190080.0
1995-09-26T00:00:00,733700892.2501434,-20312.64,190080.0
1995-09-27T00:00:00,733424567.7701434,-86244.48,190080.0
1995-09-28T00:00:00,733183632.7301434,-59495.04,181440.0
1995-09-29T00:00:00,733268797.2101434,266604.48,181440.0
1995-09-30T00:00:00,733165436.8901434,86719.68,190080.0
1995-10-01T00:00:00,733971514.2490166,1000010.88,193933.52112676058
1995-10-02T00:00:00,733968619.6867632,194892.48,197787.04225352113
1995-10-03T00:00:00,733694221.6833829,-72757.44,201640.5633802817
1995-10-04T00:00:00,733415909.6788758,-72817.92,205494.08450704225
1995-10-05T00:00:00,733191925.913242,-14636.16,209347.60563380283
1995-10-06T00:00:00,733807084.7864814,828360.0,213201.12676056338
1995-10-07T00:00:00,735052764.8585941,1462734.72,217054.64788732395
1995-10-08T00:00:00,734794402.28958,-37454.4,220908.1690140845
1995-10-09T00:00:00,734510612.1194391,-59028.48,224761.69014084508
1995-10-10T00:00:00,734227253.8681716,-54743.04,228615.21126760563
1995-10-11T00:00:00,733940266.7357773,-54518.4,232468.7323943662
1995-10-12T00:00:00,733712765.9222561,8821.44,236322.25352112675
1995-10-13T00:00:00,733427100.5476083,-45489.6,240175.77464788733
1995-10-14T00:00:00,733143197.6518337,-39873.6,244029.2957746479
1995-10-15T00:00:00,732969618.8349322,74304.0,247882.81690140846
1995-10-16T00:00:00,732746213.0569041,28330.56,251736.338028169
1995-10-17T00:00:00,734114606.2377491,1623983.04,255589.85915492958
1995-10-18T00:00:00,734143738.8574674,288576.0,259443.38028169016
1995-10-19T00:00:00,735151852.5160589,1271410.56,263296.9014084507
1995-10-20T00:00:00,735338103.3735237,453401.28,267150.42253521126
1995-10-21T00:00:00,735172498.7898618,105399.36,271003.94366197183
1995-10-22T00:00:00,736458077.165073,1560435.84,274857.4647887324
1995-10-23T00:00:00,736578715.6191576,399349.44,278710.985915493
1995-10-24T00:00:00,736564025.6721153,267874.56,282564.5070422535
1995-10-25T00:00:00,736573864.6039463,296256.96,286418.0281690141
1995-10-26T00:00:00,737050453.5346506,766860.48,290271.54929577466
