time,inflow_m3_per_day,outflow_m3_per_day
2001-09-22T00:00:00,225201.6,
2001-09-23T00:00:00,178018.56,
2001-09-24T00:00:00,18264.96,
2001-09-25T00:00:00,157420.8,
2001-09-26T00:00:00,213615.36,
2001-09-27T00:00:00,266267.52,
2001-09-28T00:00:00,1258960.32,
2001-09-29T00:00:00,152634.24,
2001-09-30T00:00:00,178562.88,
2001-10-01T00:00:00,1280318.4,
2001-10-02T00:00:00,303765.12,
2001-10-03T00:00:00,259675.2,
2001-10-04T00:00:00,279555.84,
2001-10-05T00:00:00,214194.24,
2001-10-06T00:00:00,517363.2,
2001-10-07T00:00:00,218298.24,
2001-10-08T00:00:00,650280.96,
2001-10-09T00:00:00,892935.36,
2001-10-10T00:00:00,440596.8,
2001-10-11T00:00:00,476789.76,
2001-10-12T00:00:00,1017221.76,
2001-10-13T00:00:00,439689.6,
2001-10-14T00:00:00,422444.16,
2001-10-15T00:00:00,369705.6,
2001-10-16T00:00:00,625345.92,
2001-10-17T00:00:00,361825.92,
2001-10-18T00:00:00,275728.32,
2001-10-19T00:00:00,220034.88,
2001-10-20T00:00:00,215930.88,
2001-10-21T00:00:00,219144.96,
2001-10-22T00:00:00,150379.2,
2001-10-23T00:00:00,128926.08,
2001-10-24T00:00:00,86944.32,
2001-10-25T00:00:00,79323.84,
2001-10-26T00:00:00,106410.24,
2001-10-27T00:00:00,695839.68,
2001-10-28T00:00:00,1197659.52,
2001-10-29T00:00:00,1766819.52,
2001-10-30T00:00:00,2712588.48,
2001-10-31T00:00:00,8123483.52,
2001-11-01T00:00:00,4265300.16,
2001-11-02T00:00:00,3673650.24,
2001-11-03T00:00:00,2779608.96,
2001-11-04T00:00:00,1947490.56,
2001-11-05T00:00:00,1345438.08,
2001-11-06T00:00:00,1170020.16,
2001-11-07T00:00:00,692677.44,
2001-11-08T00:00:00,535921.92,
2001-11-09T00:00:00,426816.0,
2001-11-10T00:00:00,381136.32,
2001-11-11T00:00:00,409639.68,
2001-11-12T00:00:00,466957.44,
2001-11-13T00:00:00,333400.32,
2001-11-14T00:00:00,355121.28,
2001-11-15T00:00:00,1229178.24,
2001-11-16T00:00:00,356883.84,
2001-11-17T00:00:00,356434.56,
2001-11-18T00:00:00,471096.0,
2001-11-19T00:00:00,453081.6,
2001-11-20T00:00:00,344623.68,
2001-11-21T00:00:00,1095733.44,
2001-11-22T00:00:00,1593544.32,
2001-11-23T00:00:00,548035.2,
2001-11-24T00:00:00,526720.32,
2001-11-25T00:00:00,432449.28,
2001-11-26T00:00:00,514399.68,
2001-11-27T00:00:00,417726.72,
2001-11-28T00:00:00,275546.88,
2001-11-29T00:00:00,255044.16,
2001-11-30T00:00:00,215023.68,
2001-12-01T00:00:00,194184.0,
2001-12-02T00:00:00,324483.84,
2001-12-03T00:00:00,357298.56,
2001-12-04T00:00:00,340467.84,
2001-12-05T00:00:00,322323.84,
2001-12-06T00:00:00,420880.32,
2001-12-07T00:00:00,289388.16,
2001-12-08T00:00:00,654436.8,
2001-12-09T00:00:00,378622.08,
2001-12-10T00:00:00,612973.44,
2001-12-11T00:00:00,458723.52,
2001-12-12T00:00:00,391003.2,
2001-12-13T00:00:00,392523.84,
2001-12-14T00:00:00,352918.08,
2001-12-15T00:00:00,297570.24,
2001-12-16T00:00:00,268747.2,
2001-12-17T00:00:00,243967.68,
2001-12-18T00:00:00,1068111.36,
2001-12-19T00:00:00,480781.44,
2001-12-20T00:00:00,161101.44,
2001-12-21T00:00:00,144495.36,
2001-12-22T00:00:00,130377.6,
2001-12-23T00:00:00,120744.0,
2001-12-24T00:00:00,286355.52,
2001-12-25T00:00:00,618278.4,
2001-12-26T00:00:00,107619.84,
2001-12-27T00:00:00,84456.0,
2001-12-28T00:00:00,174407.04,
2001-12-29T00:00:00,71003.52,
2001-12-30T00:00:00,65655.36,
2001-12-31T00:00:00,204664.32,
